Days of Operation,Biomass Sample ID,Media description,Media changes,Media Influent Flow Rate (mL/min) based on scales linear projection,"pH adjustment delivery rate (mL/min) - primarily 1 M HCl, sometimes 1 M NaOH",Media Acetate (mol/L),Media Propionate (mol/L),Media Butyrate (mol/L),Media Total VFA (mg COD/L),Media Total COD (mg/L) Hach,Media Ammonia (mol/L),Media Dissolved Inorganic Carbon (mol C/L),Media Dissolved Organic Carbon (mol C/L),Approximate Total Influent C (mol/min) based on Media recipe,H2 delivery rate setpoint (mL/min),CO2 delivery rate setpoint (mL/min),H2 delivery rate (mol/min),H2 delivery rate (e-eq/min),H2 delivery (g COD/min),CO2 delivery rate (mol/min),H2:CO2 ratio,Measured Total Influent C (mol/min),Approximate Total Influent C (mol/min) based on Media recipe + gas,Effluent waste flow rate (mL/min) - measured based on HRT after Day 38.1,Waste Effluent Acetate (mol/L),Waste Effluent Propionate (mol/L),Waste Effluent Butyrate (mol/L),Waste Effluent Total VFA (mg COD/L),Waste Effluent Total COD (mg/L) Hach,Waste Effluent Ammonia (mol/L),Waste Effluent Dissolved Inorganic Carbon (mol C/L),Waste Effluent Dissolved Organic Carbon (mol C/L),Gas Flow Out (mL/min at STP),Gas Composition (% CH4),Gas Composition (% H2),Gas Composition (% CO2),CH4 Production (mol/min),H2 breakthrough (mol/min),CO2 breakthrough (mol/min),Specific CH4 production Rate (m3/m3d) .155,Specific CH4 production Rate (L/m2d),Waste Effluent Dissolved Inorganic Carbon (mol/min) based on sensor,Effluent C as measured (mol/min),Effluent C as biomass (mol/min),Total Effluent C (mol/min) based on MT sensors,H2 Conversion to CH4 Efficiency (%),H2 conversion to CH4 efficiency (30-day rolling average),Accounted H2 (%),Unaccounted H2 (%),C gas only Conversion Efficiency to CH4 (%),CO2 conversion to CH4 efficiency (30-day rolling average),C Conversion to CH4 Efficiency (%),Accounted C (%) based on MT sensors,Unaccounted C (%) based on MT sensors,Projected Cell Yield (g/min),R-TSS,W-TSS,R-VSS,W-VSS,SRT,HRT,pH,"CO2 (mg/L, aqueous dissolved CO2)",ORP (mV),Temp ©,[H],[CO2aq],pKa1,pKa2,[HCO3-],[CO3-2],TIC
164.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.00165505758807584,1.894635007527029e-05,1.3696000000600002,108.8474074373091,543.6969696969697,0.0188373458602466,0.0,0.023894970195754518,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00012843851964764,0.00012843851964764,,19.79972858190908,450.24242424242425,0.017478246943895732,0.00476427062062495,0.0200139052238884,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.573389704861252e-07,2.0363441637731214e-06,6.749070108124115e-07,1.2995450084572483e-05,0.9003344655963679,1.0189480518250285,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8923956815132336,0.8586956385076678,0.925451088280164,0.0745489117198361,0.0010971428571428,379.3380281690141,163.54929577464787,300.6478873239437,131.35211267605632,4.775199751338531,2.798349941068876,7.026,41.02,-501.124,36.816,9.418895965228405e-08,0.0009320820741212,6.338104651851851,10.27338714074074,0.0045430707877448,2.570173036211593e-06,0.0054777230349022
165.0,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0017055767276422376,1.839232071985767e-05,1.2840000000625,111.81298303886365,548.090909090909,0.0188373458602466,0.0,0.023759244099603914,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000127329109501975,0.000127329109501975,,19.474933564488627,454.7272727272727,0.01747878076122344,0.004726433000346132,0.019950417911632237,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.517161459752011e-07,2.029884553999804e-06,6.771685779883529e-07,1.298982726006156e-05,0.9003344655963679,1.0189844418000724,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8924320714882776,0.8586956385076678,0.9250506674383324,0.0749493325616675,0.0010971428571428,377.46478873239437,164.38028169014086,299.14084507042253,131.85915492957747,4.775199751338531,2.798349941068876,7.026,41.02,-501.148,35.7,9.418895965228405e-08,0.0009320820741212,6.343411851851851,10.28239574074074,0.0044878910351419,2.486832663881154e-06,0.005422459941927
165.10000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0017560958672086348,1.7838291364445054e-05,1.198400000065,114.7785586404182,552.4848484848485,0.0188373458602466,0.0,0.023623518003453307,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00012621969935631,0.00012621969935631,,19.15013854706817,459.2121212121212,0.01747931457855115,0.004688595380067315,0.01988693059937607,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.602149725395616e-07,2.0234249442264863e-06,6.794301451642942e-07,1.2998326086625922e-05,0.9003344655963679,1.0190208317751164,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8924684614633214,0.8586956385076678,0.925655898364688,0.074344101635312,0.0010971428571428,375.59154929577466,165.2112676056338,297.6338028169014,132.3661971830986,4.775199751338531,2.798349941068876,7.034,41.02,-501.222,35.7,9.24698173938223e-08,0.0009320820741212,6.343411851851851,10.28239574074074,0.0045713271589208,2.5801595541610933e-06,0.0055059893925962
165.20000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0018066150067750325,1.7284262009032437e-05,1.1128000000675002,117.74413424197274,556.8787878787879,0.0188373458602466,0.0,0.0234877919073027,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000125110289210645,0.000125110289210645,,18.825343529647718,463.6969696969697,0.017479848395878864,0.004650757759788498,0.019823443287119907,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.517161459752011e-07,2.0169653344531687e-06,6.816917123402355e-07,1.298982726006156e-05,0.9003344655963679,1.018935736935451,0.903485126189974,0.0965148738100259,0.9003344655963679,0.892383366623656,0.8586956385076678,0.9250506674383324,0.0749493325616675,0.0010971428571428,373.71830985915494,166.04225352112675,296.1267605633803,132.8732394366197,4.775199751338531,2.798349941068876,7.026,41.02,-500.269,35.7,9.418895965228405e-08,0.0009320820741212,6.343411851851851,10.28239574074074,0.0044878910351419,2.486832663881154e-06,0.005422459941927
165.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0018571341463414297,1.6730232653619816e-05,1.0272000000700001,120.70970984352728,561.2727272727273,0.0188373458602466,0.0,0.02335206581115209,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00012400087906498,0.00012400087906498,,18.50054851222726,468.18181818181813,0.017480382213206573,0.00461292013950968,0.01975995597486374,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.433077203344317e-07,2.010505724679851e-06,6.83953279516177e-07,1.2981418834420793e-05,0.9003344655963679,1.0188506420957857,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8922982717839908,0.8586956385076678,0.9244518742753922,0.0755481257246077,0.0010971428571428,371.84507042253523,166.8732394366197,294.61971830985914,133.38028169014083,4.775199751338531,2.798349941068876,7.017,41.02,-500.277,35.897,9.616122783836629e-08,0.0009320820741212,6.342475007407407,10.280805512962962,0.0044053371169572,2.399792188273281e-06,0.0053398189832667
165.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0019076532859078274,1.61762032982072e-05,0.9416000000725,123.67528544508183,565.6666666666666,0.0188373458602466,0.0,0.023216339715001484,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000122891468919315,0.000122891468919315,,18.175753494806806,472.66666666666663,0.017480916030534283,0.004575082519230863,0.019696468662607575,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.526374725649572e-07,2.0040461149065336e-06,6.862148466921183e-07,1.2990748586651317e-05,0.9003344655963679,1.01876554725612,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8922131769443253,0.8586956385076678,0.9251162783013348,0.0748837216986653,0.0010971428571428,369.9718309859155,167.70422535211267,293.11267605633805,133.88732394366198,4.775199751338531,2.798349941068876,7.025,41.02,-500.277,36.094,9.440608762859197e-08,0.0009320820741212,6.341538162962962,10.279215285185185,0.0044969286061553,2.504382771821224e-06,0.0054315150630483
165.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.001958172425474225,1.5622173942794583e-05,0.8560000000749999,126.64086104663637,570.060606060606,0.0188373458602466,0.0,0.023080613618850877,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00012178205877365,0.00012178205877365,,17.85095847738635,477.1515151515151,0.017481449847861995,0.004537244898952045,0.019632981350351412,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.532952633972899e-07,1.997586505133216e-06,6.884764138680596e-07,1.299140637748365e-05,0.9003344655963679,1.0186804524164548,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8921280821046599,0.8586956385076678,0.9251631218687126,0.0748368781312873,0.0010971428571428,368.09859154929575,168.53521126760563,291.6056338028169,134.3943661971831,4.775199751338531,2.798349941068876,7.025,41.02,-500.277,36.225,9.440608762859197e-08,0.0009320820741212,6.340915185185184,10.278157824074071,0.0045033838962341,2.51409188603703e-06,0.0054379800622413
165.60000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0020086915650406223,1.5068144587381963e-05,0.7704000000775002,129.60643664819094,574.4545454545455,0.0188373458602466,0.0,0.02294488752270027,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00012067264862798501,0.00012067264862798501,,17.526163459965893,481.6363636363636,0.017481983665189705,0.004499407278673227,0.019569494038095245,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.662100705299272e-07,1.9911268953598985e-06,6.90737981044001e-07,1.3004321184616288e-05,0.9003344655963679,1.0185953575767894,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8920429872649944,0.8586956385076678,0.9260828300925944,0.0739171699074056,0.0010971428571428,366.2253521126761,169.3661971830986,290.09859154929575,134.90140845070422,4.775199751338531,2.798349941068876,7.033,41.02,-501.219,37.078,9.26829823379347e-08,0.0009320820741212,6.336858696296296,10.27127221851852,0.0046301542492388,2.6749966400155446e-06,0.00556491132
165.70000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.00205921070460702,1.4514115231969346e-05,0.6848000000800001,132.57201224974546,578.8484848484848,0.0188373458602466,0.0,0.02280916142654966,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00011956323848232,0.00011956323848232,,17.20136844254544,486.1212121212121,0.017482517482517414,0.0044615696583944105,0.019506006725839083,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.566703074343963e-07,1.984667285586581e-06,6.929995482199423e-07,1.2994781421520757e-05,0.9003344655963679,1.0185102627371236,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8919578924253289,0.8586956385076678,0.9254034704643216,0.0745965295356784,0.0010971428571428,364.3521126760563,170.19718309859155,288.59154929577466,135.40845070422534,4.775199751338531,2.798349941068876,7.026,41.02,-500.265,36.684,9.418895965228405e-08,0.0009320820741212,6.338732385185184,10.274452674074071,0.0045365089338771,2.560171722442049e-06,0.0054711511797207
165.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0021097298441734172,1.3960085876556729e-05,0.5992000000825,135.53758785130003,583.2424242424242,0.0188373458602466,0.0,0.022673435330399054,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00011845382833665499,0.00011845382833665499,,16.876573425124988,490.60606060606057,0.017483051299845127,0.004423732038115593,0.019442519413582916,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.624945035884108e-07,1.978207675813263e-06,6.952611153958837e-07,1.3000605617674773e-05,0.9003344655963679,1.0184251678974583,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8918727975856634,0.8586956385076678,0.9258182316795172,0.0741817683204828,0.0010971428571428,362.4788732394366,171.0281690140845,287.0845070422535,135.9154929577465,4.775199751338531,2.798349941068876,7.033,41.02,-499.324,36.356,9.26829823379347e-08,0.0009320820741212,6.340292207407407,10.277100362962962,0.00459369279546,2.6185543070019225e-06,0.0055283934238882
165.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.002160248983739815,1.3406056521144109e-05,0.5136000000850003,138.50316345285455,587.6363636363636,0.0188373458602466,0.0,0.022537709234248447,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00011734441819099,0.00011734441819099,,16.551778407704532,495.09090909090907,0.017483585117172837,0.004385894417836775,0.01937903210132675,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.513197221705966e-07,1.9717480660399454e-06,6.975226825718251e-07,1.2989430836256955e-05,0.9003344655963679,1.018340073057793,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8917877027459978,0.8586956385076678,0.9250224367238128,0.0749775632761871,0.0010971428571428,360.6056338028169,171.85915492957747,285.5774647887324,136.42253521126761,4.775199751338531,2.798349941068876,7.025,41.02,-500.269,35.831,9.440608762859197e-08,0.0009320820741212,6.342788874074073,10.28133827962963,0.0044839966720204,2.4850034840524778e-06,0.0054185637496256
166.0,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0022107681233062126,1.2852027165731492e-05,0.42800000008750017,141.46873905440913,592.030303030303,0.0188373458602466,0.0,0.02240198313809784,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000116235008045325,0.000116235008045325,,16.226983390284076,499.57575757575756,0.017484118934500546,0.0043480567975579575,0.019315544789070587,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.445973918311027e-07,1.965288456266628e-06,6.997842497477664e-07,1.2982708505917462e-05,0.9003344655963679,1.0182549782181274,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8917026079063324,0.8586956385076678,0.9245437162571898,0.0754562837428102,0.0010971428571428,358.7323943661972,172.69014084507043,284.07042253521126,136.92957746478874,4.775199751338531,2.798349941068876,7.017,41.02,-499.338,36.159,9.616122783836629e-08,0.0009320820741212,6.341229051851851,10.27869059074074,0.004417993817784,2.4184355216543745e-06,0.0053524943274269
166.10000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.00226128726287261,1.2297997810318875e-05,0.34240000009000005,144.43431465596365,596.4242424242424,0.0188373458602466,0.0,0.02226625704194723,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00011512559789966,0.00011512559789966,,15.90218837286362,504.060606060606,0.01748465275182826,0.00431021917727914,0.01925205747681442,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.556075204090272e-07,1.9588288464933103e-06,7.020458169237077e-07,1.2993718634495387e-05,0.9003344655963679,1.0181698833784618,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8916175130666668,0.8586956385076678,0.925327785712902,0.074672214287098,0.0010971428571428,356.85915492957747,173.5211267605634,282.5633802816901,137.43661971830986,4.775199751338531,2.798349941068876,7.025,41.02,-500.31,36.684,9.440608762859197e-08,0.0009320820741212,6.338732385185184,10.274452674074071,0.0045260752528608,2.54840880186902e-06,0.0054607057357838
166.20000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0023118064024390075,1.1743968454906255e-05,0.2568000000924999,147.3998902575182,600.8181818181818,0.0188373458602466,0.0,0.022130530945796624,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00011401618775399501,0.00011401618775399501,,15.577393355443165,508.5454545454545,0.01748518656915597,0.004272381557000323,0.019188570164558254,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.638445490505126e-07,1.9523692367199928e-06,7.043073840996491e-07,1.3001955663136872e-05,0.9003344655963679,1.0180847885387965,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8915324182270014,0.8586956385076678,0.9259143731008606,0.0740856268991394,0.0010971428571428,354.98591549295776,174.35211267605632,281.056338028169,137.94366197183098,4.775199751338531,2.798349941068876,7.033,41.02,-500.325,36.619,9.26829823379347e-08,0.0009320820741212,6.339041496296296,10.274977368518517,0.0046069410953612,2.638975090223809e-06,0.0055416621445727
166.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0023623255420054047,1.1189939099493638e-05,0.17120000009500025,150.36546585907274,605.2121212121212,0.0188373458602466,0.0,0.021994804849646016,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00011290677760833,0.00011290677760833,,15.252598338022711,513.030303030303,0.017485720386483678,0.004234543936721505,0.01912508285230209,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.722927256719325e-07,1.945909626946675e-06,7.065689512755905e-07,1.3010403839758293e-05,0.9003344655963679,1.017999693699131,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8914473233873357,0.8586956385076678,0.9265159970690492,0.0734840029309508,0.0010971428571428,353.11267605633805,175.1830985915493,279.5492957746479,138.45070422535213,4.775199751338531,2.798349941068876,7.042,41.02,-500.147,36.356,9.078205301781844e-08,0.0009320820741212,6.340292207407407,10.277100362962962,0.0046898823509087,2.729364794001004e-06,0.0056246937898239
