seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,rel_ab
2092628b1364caea9caa8bb32e494b85,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Micropruina,,0.007957
b0c57e0ed7d0bca22ad86fa554a57a0c,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,,0.007957
58ed3302b41e8d33d7b483d7c0d975f3,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Thermovirga,midas_s_687,0.007957
93d4e77c702d14bae2ff583e94565370,Bacteria,Armatimonadota,midas_c_216,midas_o_92789,midas_f_92789,midas_g_114295,midas_s_114295,0.007957
efee85b044faa2ad388a0ad03caa1ab0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Proteiniboraceae,midas_g_94213,midas_s_114381,0.007957
d16302bbd739ffc628c49803b25c8f6e,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,0.007957
eade9ffca2019fd37ceeefa62349cee5,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniciclava,midas_s_2585,0.007957
5bd95b851799d453c141b62c55e27ef4,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_467,midas_s_467,0.007957
381bd0335293264d60f0d35fab6b5887,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_4245,midas_g_4582,midas_s_4582,0.007957
d62995b61a683553373d223efcb7aeaf,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_2559,0.007957
a8f1172cd5341236c5e2a3ced113b0b2,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum_hungatei,0.033887
566e2121e9bd3188a5c29f9c55607760,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,midas_g_33472,midas_s_33472,0.036967
73e316aef3faef6abf714c6a2802f409,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Acetomicrobium,midas_s_103024,0.001689
f67bfc33bddfbd4d03ce7ae694c2dcdc,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_graminisolvens,0.092419
fcfaeb95003823a7ffde76ba3c4c790b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.003923
e7baf16c3258bdcf8af64b53aa373771,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,,,,0.007692
2e4e10f885aac2233d05e4b46571c20d,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Proteiniboraceae,Proteiniborus,,0.007692
5efed3b185cd579740418a733b461740,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_67,midas_g_2020,midas_s_10353,0.007692
b2df4752917d048ab824271c02ad68aa,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas,,0.007692
fd49dfe5a86c187e08a334fd7e25ff60,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,midas_s_99144,0.007692
86399b4152e937777cee90ee980e53c7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.007692
fa4cca3abe5e2f19f3d66fd3eafc8011,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,,0.007692
9a92a2c1cf0f15aa4804f00b70914004,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,,,0.007692
89da33616fecea01a2dd1f560e309cd0,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Aestuariimicrobium,midas_s_338,0.007692
b04b7cec6f00435b186177833dba9e0c,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Tepidimicrobium,midas_s_93601,0.007692
4c9b3fff08afb1135eafe0f7c7438032,Bacteria,Chloroflexi,Anaerolineae,SBR1031,midas_f_1469,midas_g_1469,,0.027726
e0d953cdee5c868270edabd2f2937909,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_6489,midas_s_14202,0.005607
a40423754043874f0045e65d1035b1c5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hydrogenoanaerobacterium,,,0.005557
66d1691a5a4a3c86712b725c3dec36de,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.003194
335d9330fb71ae0d90dd21af0c78d794,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,midas_s_67523,0.003103
dc34e8512b788fb682511c00370ee4c7,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Pelotomaculaceae,Pelotomaculum,,0.003772
6eca1e8c47d098b26976cba1c2bfdfb8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,,0.006456
877caa2770bea94625b47a0efd4dd338,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,0.007008
9c1ee0993d66faee25a82385bd63bc0c,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,,0.007008
a0bbfb182e829dcd543eba20abe4bf13,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,,0.007427
da07a733c6038de701a8f72af131d730,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_5792,midas_g_5792,midas_s_5792,0.007427
aca560400c046d00c063af6e4596f8d5,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,,0.007427
d7525471cb3f78ede0955ca2a32c1b66,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_5200,midas_s_5200,0.007427
42ae4d6693b650ebbaac42e57113910e,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculum,,0.007427
33a48735e8b1a35f14da8e944eb0d73a,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,midas_f_269,midas_g_531,midas_s_103009,0.007427
42de4e368cca3ff50954f82c12dd5315,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,,0.007427
f44234fea5a65dfa65edd4c8b6babf37,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,,0.007427
d73a01cf4394c6ce1b6f91249a590671,Bacteria,Proteobacteria,Gammaproteobacteria,1013-28-CG33,midas_f_8404,midas_g_33613,midas_s_37027,0.007427
9298ac3ee3ca7f2d3eb2fcd739324462,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,,0.007427
1f56ffc2734d7ef8efb20201a6700725,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,midas_f_2573,midas_g_3338,,0.007427
4f991b9a87b25e13c75f8eb888f9f7be,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,midas_g_100193,midas_s_100193,0.007427
d2340f2964ea2cff3448b5ce82aa29af,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_3187,midas_g_26712,midas_s_26712,0.007427
c09305c29479546a081817c3df4019cc,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,,0.007427
18e8b2bd0c2318ff13208d8febed727a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Castellaniella,,0.007427
febbb96bc35744a5fc6936e547e3041c,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium_falsum,0.007427
fd29bda0b56df34282a38393c8fbcbca,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.007427
6c3396e9340561a2aa366046cad19f86,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_5792,midas_g_6182,midas_s_7522,0.007427
a50b9465cd3e7850eae2011497a4f41b,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,midas_s_552,0.007427
c70fe7d64a90f53b96f959c4469709ac,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,midas_g_114992,midas_s_114992,0.007427
16e2c25bdcba26035d7e90f7902d9aea,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,,0.004334
3d38b9626585c206c30b9e38e025ac32,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Syntrophobotulaceae,Ca_Dichloromethanomonas,midas_s_95945,0.002874
e11faaea7fe3b63b13f607b41aea228a,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas,,0.004279
b42de67c23c492ca5f7c49025c6364a4,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas,,0.003201
49eabe5ac42dea1466d651d64825b6c6,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Proteiniclasticum,midas_s_140,0.007162
68d8ed7c8b41a1f6e461674c4d220b5a,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,0.007162
52fc77f20545190663b74a1784361e4e,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,0.007162
08beb3b3788f0fb047aa7b0b035a64a6,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.007162
4d5eeba41b7a507f54023d01ce1fb31a,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_249,midas_s_77729,0.007162
94acc4dffe893d4a1b62a868448573db,Bacteria,Firmicutes,Limnochordia,Limnochordales,Limnochordaceae,midas_g_115815,midas_s_115815,0.007162
772c51fc3d0fb2e1bcaeda2b528c17cc,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Ca_Alysiosphaera,midas_s_6067,0.007162
15baec8488957bacb3136134000dc93a,Bacteria,Actinobacteriota,WCHB1-81,midas_o_765,midas_f_765,midas_g_765,midas_s_4411,0.007162
0b242442423fe54f3e1fe7622100a61b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.007162
53d778933f79cf1ec135398e25b5e962,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,,0.007162
8cb7080de6341945037ef5d1e8e8593a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,midas_g_534,midas_s_5415,0.007162
1e3f1ba7e9eb6d326f7f7ea4792b1680,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_5792,midas_g_96353,midas_s_96353,0.007162
c574f4c451bc5662da17b3af8d5ebf44,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,0.007162
e7a9beba4bfa0731ea9d0fa90bb065e3,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,midas_g_50433,midas_s_50433,0.007162
c89a45b41422aafe60c0768f7c417017,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.007162
c2baae149e8c7b36f47fe4bf2356f1f7,Bacteria,,,,,,,0.007162
d42056f27a6c002a2241048c320f9aa8,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_43915,0.007162
3746a611252a01f39ad4eba5428d1daa,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,midas_s_51327,0.007162
dcf22aafce62a2d9046206ed47c5479e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,midas_g_7298,midas_s_27573,0.007162
c040c750c7a9e9bdd14a5ee18b3c3b5b,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Ca_Methanoplasma,midas_s_93511,0.015403
121322a4bdcd6f088390c57de15de7ae,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.005305
f344d4281112bb7cf5358c04fda869ee,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,midas_g_1791,midas_s_1791,0.073935
04270fc1464453e2e7d9a43ae00168b6,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,midas_s_4515,0.030513
c8cd270702fe338a1a9d8cba7c850177,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,0.007313
27eca4697c28c0d2d71d89a89895ea98,Bacteria,Firmicutes,Clostridia,Oscillospirales,Eubacterium_coprostanoligenes_group,,,0.004063
6d56db03597652c712579ef83511cad9,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Ca_Obscuribacter,midas_s_42558,0.002397
cd259dd13e5a8f79134e1c102c1c80ef,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,,0.083177
33bd910369d558fc1d433d0cc22aabdc,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,Syntrophorhabdus,midas_s_998,0.083177
a238153d3168c0f00aeb8fb5d90d7e0c,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,0.006525
8a6710c4c8b9696b21805aa0a6d72a46,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,,,0.006896
e7891537521872e90b0e0f41517de633,Bacteria,Chloroflexi,Anaerolineae,midas_o_4245,midas_f_7837,midas_g_7837,midas_s_7837,0.006896
251d66e77274e5b7d1eaf61e407f04b8,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,,,0.006896
4343b6b7da6bae2055762dad082dd651,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,,0.006896
c62f274f92e56d9b16a9a143e797b5b3,Bacteria,Firmicutes,,,,,,0.006896
91b0e901cfecbf218fbaa882071bc0ff,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,,0.006896
ecd12a77d93a65ff85078c4d7ebb17e0,Bacteria,WS1,midas_c_796,midas_o_796,midas_f_2296,midas_g_7648,midas_s_7648,0.006896
f84aa5ec0c6a8702f634b0fed4bb56e0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,0.006896
9a6b3fef0385b0cecd4738a2225f02b8,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,midas_s_82383,0.006896
5d5a00cbe740978e207ba76ea09857ce,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_6865,0.006896
725fa7e245b8733a5fc9a4224886b669,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_lacus,0.006896
5c9352f85a03deadbc046bcced83740a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,midas_s_3870,0.006896
a012a92141e089dd0e178bc46889f8bd,Bacteria,,,,,,,0.006896
84e4f817f54ee2f5785d8caa8c371879,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nordella,,0.006896
e4bf10681d4b03152f1aded69bd8e7ab,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,midas_g_3218,,0.006896
4876b86f5480b63093b5ed493010d622,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_216,midas_s_409,0.006896
02e328ecac1fdf0f63bb40991465112b,Bacteria,,,,,,,0.006896
644c14744299b1aa46a195610c9f1a6f,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,midas_g_52,,0.006896
a5101276605bf3210b0c5801215f4c48,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,midas_s_5118,0.006896
ae89ff1c2542cc18bae68e862b05609c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,,0.006896
2214bdd7fed5c53d6959f3201478166e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,0.006896
e12d0786351086c693d56af70d0e9234,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,midas_s_9398,0.006896
518fef19dd285b8a7bfa02d31a2290a5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.006896
0789f0701b19d9a2a240b29e42e64d0d,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.006896
493cc79d93c8003efb9369ab256e65f4,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,midas_s_82383,0.006896
58bd12d54ddade76b08e3fc252745a97,Bacteria,Firmicutes,Thermovenabulia,Thermovenabulales,Tepidanaerobacter,Tepidanaerobacter_acetatoxydans_Re1,midas_s_9045,0.001521
25345b8ad2ecd33d152d19f3c03992b4,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,,,0.004982
a1efc5abbff6d352054a4329b15a1abf,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Paraclostridium,midas_s_2984,0.004982
a9c824dcc1edf7518389d9eec8ed0ebb,Bacteria,Thermotogota,Thermotogae,Petrotogales,Petrotogaceae,SC103,midas_s_1054,0.080096
46fee31d0f6a84fb0a222d0bfd33112c,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,midas_s_552,0.080096
19613ecfc91f120baac60fa4fb5eba79,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,midas_g_97209,midas_s_97209,0.080096
810035b7569c83b87fcb45b0c3fa51be,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.005202
674620811839f7b3abae4475a2cbd1fd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,,0.005042
eb0ccdfb925b4aa269b4e3d6848c7b32,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,midas_g_4772,,0.006631
0bc59e74450baf62ec83784e80a61aa5,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.006631
43b083f9636dbce1742a5107ad053584,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_467,midas_s_4730,0.006631
1a73a1f0fd4682636a6566496ba342c6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,midas_s_16706,0.006631
e5092df44ebdb6698c9fde3cdfb19ceb,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,midas_s_45164,0.006631
4a70dcab1da10b99743b8b5298cd2f6f,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,midas_g_52,,0.006631
c3fb8f32d5ff76839b6ffcee6dd67328,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Sedimentibacteraceae,Sedimentibacter,,0.006631
96a0d03e75930560abfccfea17f4410f,Bacteria,Firmicutes,D8A-2,midas_o_13,midas_f_13,midas_g_13,midas_s_76,0.006631
08d10673b70f3d8b078a149a25d94b19,Bacteria,WPS-2,midas_c_206,midas_o_395,midas_f_547,midas_g_547,midas_s_1718,0.006631
8b07adb150b7469eafc89ddb46a9bef2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudaminobacter,,0.006631
8d941eda8589ac6399b9a5eea473711c,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_formicicum,0.006631
4708a77110c6f82083fb0f0e64026556,Bacteria,Actinobacteriota,Actinobacteria,,,,,0.006631
f2a6e7637c20fbb79c069489fc527053,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_paludis,0.006631
fcd440ee90ed7a838d67a52025c2c7d6,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,midas_g_62395,midas_s_62395,0.006631
e335570f65a3bc3a849f355ac1698181,Bacteria,Patescibacteria,Berkelbacteria,midas_o_5245,midas_f_5245,midas_g_5245,midas_s_5245,0.015403
49eeeeee727d06a37cada5eee00468b5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,,,0.024645
287ba0fdb084dd16e803afd5ad536460,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_7,,0.006771
da8011c670ba64a99498171a2ba72892,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,midas_g_19829,midas_s_98582,0.004063
0cbc4442a6e5bf5a92171dc5905f3124,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,,,0.002833
e93433e87baa0b69a6daa419d5c52acb,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,midas_s_108787,0.005448
2871f7c0a608cd90fc35f64431456aa1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,0.003802
a1f21db1df1536b5a1147e9ffb486b61,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Serpentinicella,midas_g_75908,,0.006366
be3beb705ba2502ce1c0a3ac0b24feb3,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,midas_g_103447,midas_s_103447,0.006366
c68beead78f4f3b46f10ea9998c1bff7,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,,,0.006366
cea1ad1aac0bb510c18d3f96c1aec560,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.006366
60ec6b41425f294ba92e7b2f8cc23289,Bacteria,,,,,,,0.006366
495f0278f21e9c70f64f973cab973d03,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,,,0.006366
8f6a4548e8c753fccd437d31436c020d,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.006366
1d5bff435ad12cc1e038dc5444d157c0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium,midas_s_82903,0.006366
838197ea99c414fe3d5129775a734245,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Alkaliphilus,Alkaliphilus_crotonatoxidans,midas_s_120111,0.006366
0674e7934525d446c54c31dc9b8e33d5,Bacteria,midas_p_74815,midas_c_74815,midas_o_74815,midas_f_74815,midas_g_74815,midas_s_74815,0.006366
2d0678b27e5d621f7d924530fa929c26,Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,midas_f_2,midas_g_85228,midas_s_85228,0.006366
68a7e86d20300d64c5acb88a9021e2f4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,midas_g_1919,,0.006366
1592babc98be7bdf1c3c62b4e1172c56,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,midas_g_98124,,0.006366
84dfcd7f87afea16bd5fe5b6d98babb9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,,0.006366
b1a12be5e88edf77bfaef78dd01159eb,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,midas_s_3887,0.006366
b87169030deed04dc4b504c53964ffbe,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,midas_f_406,Stella,,0.015403
08dcb60f335137ed59ea5006a3ca7d20,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,midas_g_22108,midas_s_22108,0.055451
b3065350a824fd28f7678de276da8e24,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,midas_s_372,0.073935
3db5da918ad4c209aef4644be4ce75b0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,midas_s_9526,0.00365
065262b748557031f638872e76923c72,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Reyranella_massiliensis,0.002073
48b26cded54a8218c60048b74bfa5256,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,Thermomonas_koreensis,0.006101
8ca8a2ee539e5a54b184bbf80e861033,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,midas_g_114992,midas_s_114992,0.006101
930364fee1f4684984efec7eacc41f85,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,midas_s_50367,0.006101
bcfda59a5b9e3036c018e4bbde623d42,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,midas_s_2469,0.006101
99b446af7d82c16878fe433d7f2e23e7,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,midas_g_113653,midas_s_113653,0.006101
