"seq","sample","rel_ab","Kingdom","Phylum","Class","Order","Family","Genus","Species","Day","Description","Media"
"9cef27fb5c42d04a7e949300061958c1","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","midas_g_497",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"469c376c54706d2a04589d78e87c8780","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","midas_o_5","midas_f_5","midas_g_3281",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"3a87ef2d0d0b72632e8f39d0320fcf93","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","midas_s_33602",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5d31a7ba11fffdbcb915a4ba1aac75e6","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"3fbd0537ef4f3242fb50a2ddb91061ad","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"fc7c6eed68d83b0078b51ba3581a953b","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"7e112350867950f176b414f5f71178fd","Q",0,"Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"744dbcf4af334c630605fa9000c112ce","Q",0,"Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"b34dc27e49d5139cf1011ee1e6032115","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"349d6e0ff74f02b6d2d55d29a6084ea2","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola","midas_s_143",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"421c4fde5e0b6d90aba4333ba1328d82","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","midas_s_13052",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"11e175aff64bc4cf4986007e12bfc628","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","midas_s_44456",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"36b46a254875314bef7628b94ef8d7b6","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"37f3685c73e70deca8c822eb745ced49","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","midas_s_625",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"0bd4b1e42bd92aa97b0e3256b8b9f685","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","midas_g_6741",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"dbecc9e8493f9f9f3816c44467a0b7d4","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","midas_g_2796","midas_s_5042",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5b2c9996f39f03a22f551c353da1d3ed","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_glacieisoli",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8bbcf048be9561d00c6ed8f597643925","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","midas_s_6640",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"92fb114641e27921122496428e2ef0dd","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium","midas_s_6640",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ea5eeef4adcd29b79e56e455f9025517","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Micropruina",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"28a57cdaa30629405422c8fde4881357","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Micropruina",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5f438bcb87bf9d011daee383cbf8268b","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Micropruina",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"2092628b1364caea9caa8bb32e494b85","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Micropruina",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"a1919f68c3e5bd0c8c85ce6c4a407a81","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava","midas_s_752",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"61b47b9e51cba36e07b09f783d91532d","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"eade9ffca2019fd37ceeefa62349cee5","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava","midas_s_2585",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"7741e484f93c21c4e051f33fc7b64f88","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"41c2b1997c23cb128c7a5fe3586fe2cd","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propioniciclava",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"9d4eef533118fb8ade7389906d38038e","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Luteococcus",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ed129574cd3b032d712d56b5aae6be05","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4b847baea94497568fe03f94a68afb3c","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"6bb602f161cd434e740b0b0694a2fe7e","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus","midas_s_1048",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"2da3ff46bfa58a914368731cfd699785","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Brooklawnia","midas_s_193",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"39514d7e0d952fb5735d67b878688bc8","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","midas_g_164","midas_s_260",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"87ca798d18d4f98d6e899ac8e8b8daa2","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Brooklawnia",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8489763884add5fd5b86c463d80a278d","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"89da33616fecea01a2dd1f560e309cd0","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Aestuariimicrobium","midas_s_338",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"60d23b6a7047719eb79dc09d360c62cc","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"31d88ad972b0a11f159439daf1fe7367","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"268ddc25aa0fd61d2ecd190573a66498","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"227b3993622857f90f1b3be1adaf17cd","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella","midas_s_3443",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"0c141cc6426851c4478ff79ed68247f5","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8298bcdb584afbb1bdb72e7abb796243","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"fa3a634a3d5d11bab288b00d2d5369cc","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","midas_g_49",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"3f36ab74340cc11784c5f0c58099e15e","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"230f936bbde428b48c67b563c84f874a","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicimonas","midas_s_49",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ddfc7fa44eb695c1a36fab946176dbdc","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"44f513ba8d222b088ba2ad6e7ab85b8c","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"6148c6e49d72c0f24a187a979ba7a5aa","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"fd932f10265b9729b3972ed5cdce8a0d","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"16bd85d98b01823963164e514e5c1da4","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","midas_s_116480",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"147f672fdb531def69cb4b3f1c5029da","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"99f9b204f31c6690c17496f44394b974","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5ec4e02584b8c58b33bde92395188ffa","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"1343e87d3913871b8120eddf9b9aedc6","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4c61879ca2f0594335aa69f539fa89c3","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"87aaf6c235f6de90e49dbd7cb8369b3a","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"60aded12db04cbb8ba0091f3bb63d0a6","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"04a65a3c8425eeeaa26b5be5e1f73ea6","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"90fa6c0bf60713bfb45126d0e322b04b","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"beb16d17921d9d616810cfda4d470651","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"c41c5795922c324df06444964515a11f","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"01606679d848223557a0c8b91904ad43","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"77b0fc3d2cdfed133689d19939bd753c","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"d40238b6e6c47b51c94b10008b551af4","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"9e3e461620d3bc6fb82b614f65a5a69b","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"c2229c40838cb5aa067cdcab26a4d0bd","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"27af05757211c4e22e274f6521c2b033","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"de794e5f913a822d437c41f82c49a80e","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ce79d4435bd130dc3503269a9b397170","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"33428c03ea0cb71b8769c049e677faaa","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"7fd8ef977c4177cf2c4c536310a8f19f","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5adea97be7d61a174324b19e19ba1dea","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"dbda74fb9d5fd3c12eaab78face02172","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Diaminobutyricimonas",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"32d1077d28b29a3f6b93e1c0cbad6fda","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"07246a1fc2c2fed9e54374f5ee46c333","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"75ae184615957ea74819e0710296a493","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Ca_Phosphoribacter","midas_s_5",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4fdb441ce30cb8a04ddd4c7b24e39ae2","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermatophilaceae","midas_g_739","midas_s_739",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5fc9b3b833ee5fc9ddee11259db3940d","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermatophilaceae","midas_g_739","midas_s_8771",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"a1191cbfeb25ca6deb449da1e2baad3a","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermatophilaceae","midas_g_724","midas_s_37584",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"87b489a37616c28af2c28eda4b45fb8b","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermatophilaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"38296582075fc96045a4147fb746fe4b","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Actinotalea","midas_s_31096",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"97d46cb66b426e54414d29f5c60c740a","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"748512e38095cce946336f055623773b","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia","midas_s_27914",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"941c985cd594eddbaa7ba0e614bdf30f","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","midas_g_343",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"b94b3e9177961551c08f311f8515f346","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Flaviflexus","midas_s_51021",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"7de13a55503e90292b953209386e0b7b","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","midas_g_343","midas_s_2322",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"e9bddfa0fc6471131e3412f81bdc6b6d","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Bogoriellaceae","Georgenia",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"520df833871a8a531033d90f108d61a3","Q",0,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","midas_s_51989",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
